"ONTOLOGY"	"ID"	"Description"	"GeneRatio"	"BgRatio"	"RichFactor"	"FoldEnrichment"	"zScore"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"GO:0044403"	"BP"	"GO:0044403"	"biological process involved in symbiotic interaction"	"17/404"	"311/18888"	0.0546623794212219	2.55560154086148	4.08945055357747	0.000410340861608337	0.00952902667512694	0.0075129172371468	"HSPA1A/HSPA1B/HSP90AB1/HSPD1/CD55/TNFRSF4/GPX1/RAB9A/CHMP1B/IFITM3/VPS37B/ZC3H12A/CHD1/JUN/SLC3A2/RAB5A/ICAM1"	17
"GO:0046633"	"BP"	"GO:0046633"	"alpha-beta T cell proliferation"	"6/404"	"46/18888"	0.130434782608696	6.09814894532932	5.11802176427551	0.000419177591113506	0.00968937694481726	0.00763934130397013	"CD55/EBI3/NDFIP1/ARG2/IL2RA/FOXP3"	6
"GO:0034142"	"BP"	"GO:0034142"	"toll-like receptor 4 signaling pathway"	"7/404"	"64/18888"	0.109375	5.11355198019802	4.87332317094425	0.000422886807886938	0.00973027627688478	0.00767158733573745	"SQSTM1/PELI1/TNFAIP3/NFKBIA/NINJ1/S100A14/CD14"	7
"GO:0046209"	"BP"	"GO:0046209"	"nitric oxide metabolic process"	"8/404"	"84/18888"	0.0952380952380952	4.45261669024045	4.68853411272135	0.000431638480421577	0.00988629505842297	0.00779459635156869	"HSP90AB1/HSP90AA1/GLA/SOD2/DYNLL1/ZC3H12A/ARG2/KLF4"	8
"GO:0022408"	"BP"	"GO:0022408"	"negative regulation of cell-cell adhesion"	"13/404"	"203/18888"	0.0640394088669951	2.9940008779203	4.22280479322557	0.000446983397590808	0.0101912214650704	0.00803500777391706	"RGCC/PELI1/MYADM/NDFIP1/PRNP/ZC3H12A/ARG2/KLF4/SDC4/SERPINE2/IL2RA/FOXP3/PTK2"	13
"GO:0080164"	"BP"	"GO:0080164"	"regulation of nitric oxide metabolic process"	"7/404"	"65/18888"	0.107692307692308	5.03488194973343	4.81745074389194	0.000465345294630892	0.010521230190193	0.00829519470841831	"HSP90AB1/HSP90AA1/GLA/SOD2/DYNLL1/ZC3H12A/KLF4"	7
"GO:0051591"	"BP"	"GO:0051591"	"response to cAMP"	"8/404"	"85/18888"	0.0941176470588235	4.40023296447292	4.64492553554496	0.00046775006627054	0.010521230190193	0.00829519470841831	"FOS/ZFP36L1/AREG/FOSB/AHR/PER1/EZR/BRAF"	8
"GO:2001057"	"BP"	"GO:2001057"	"reactive nitrogen species metabolic process"	"8/404"	"85/18888"	0.0941176470588235	4.40023296447292	4.64492553554496	0.00046775006627054	0.010521230190193	0.00829519470841831	"HSP90AB1/HSP90AA1/GLA/SOD2/DYNLL1/ZC3H12A/ARG2/KLF4"	8
"GO:0006984"	"BP"	"GO:0006984"	"ER-nucleus signaling pathway"	"6/404"	"47/18888"	0.127659574468085	5.96840109542869	5.04182533025036	0.000471965963131867	0.0105686663887029	0.00833259456525576	"PPP1R15A/INSIG1/DDIT3/XBP1/PPP1R15B/HSPA5"	6
"GO:1903322"	"BP"	"GO:1903322"	"positive regulation of protein modification by small protein conjugation or removal"	"10/404"	"130/18888"	0.0769230769230769	3.5963442498096	4.39152013501587	0.000489149443649265	0.0109047715970876	0.00859758811597796	"PELI1/UBB/NDFIP1/UBE2D1/ZC3H12A/CRY1/UBE2S/HSPA5/DDX3X/GABARAP"	10
"GO:0071243"	"BP"	"GO:0071243"	"cellular response to arsenic-containing substance"	"4/404"	"18/18888"	0.222222222222222	10.3894389438944	5.89201898435438	0.000497422346191752	0.0110401349048576	0.0087043118520839	"ZFAND2A/ZC3H12A/SLC38A2/DDX3X"	4
"GO:0009445"	"BP"	"GO:0009445"	"putrescine metabolic process"	"3/404"	"8/18888"	0.375	17.5321782178218	6.91430080764032	0.00050214015150975	0.0110957488985591	0.00874815928227281	"AZIN1/ODC1/SAT1"	3
"GO:0031398"	"BP"	"GO:0031398"	"positive regulation of protein ubiquitination"	"9/404"	"108/18888"	0.0833333333333333	3.8960396039604	4.46213569520778	0.000519220156600933	0.0113235143717838	0.00892773514118859	"PELI1/UBB/NDFIP1/UBE2D1/CRY1/UBE2S/HSPA5/DDX3X/GABARAP"	9
"GO:0039531"	"BP"	"GO:0039531"	"regulation of cytoplasmic pattern recognition receptor signaling pathway"	"9/404"	"108/18888"	0.0833333333333333	3.8960396039604	4.46213569520778	0.000519220156600933	0.0113235143717838	0.00892773514118859	"HSPA1A/HSPA1B/HSPA8/PELI1/TNFAIP3/PCBP2/PPP2CA/NEK7/DDX3X"	9
"GO:1901796"	"BP"	"GO:1901796"	"regulation of signal transduction by p53 class mediator"	"9/404"	"108/18888"	0.0833333333333333	3.8960396039604	4.46213569520778	0.000519220156600933	0.0113235143717838	0.00892773514118859	"RPS15/UBB/PMAIP1/MYC/PLK3/MIF/SOX4/MLF1/MUC1"	9
"GO:1902041"	"BP"	"GO:1902041"	"regulation of extrinsic apoptotic signaling pathway via death domain receptors"	"6/404"	"48/18888"	0.125	5.84405940594059	4.96779679321286	0.000529790804879382	0.0115040289059523	0.0090700572063424	"GPX1/TNFAIP3/PMAIP1/ATF3/DDX3X/ICAM1"	6
"GO:0046685"	"BP"	"GO:0046685"	"response to arsenic-containing substance"	"5/404"	"32/18888"	0.15625	7.30507425742574	5.27733426312772	0.000546298803534562	0.0118113568902128	0.00931236209110413	"CDKN1A/ZFAND2A/ZC3H12A/SLC38A2/DDX3X"	5
"GO:2000630"	"BP"	"GO:2000630"	"positive regulation of miRNA metabolic process"	"7/404"	"67/18888"	0.104477611940299	4.8845869661593	4.70906944918817	0.000560441333527055	0.0120651233003078	0.00951243772333927	"FOS/MYC/ZC3H12A/EGR1/KLF4/JUN/STAT3"	7
"GO:0002244"	"BP"	"GO:0002244"	"hematopoietic progenitor cell differentiation"	"10/404"	"133/18888"	0.075187969924812	3.51522370282141	4.30346322510967	0.000585561731207839	0.0125520412125578	0.00989633569117342	"ZFP36/CHD2/EEF2/BATF/RARA/SOX4/SBDS/HES1/MLF1/BRAF"	10
"GO:0035019"	"BP"	"GO:0035019"	"somatic stem cell population maintenance"	"7/404"	"68/18888"	0.102941176470588	4.81275480489225	4.65647972863513	0.000613455103778863	0.0130562470778914	0.010293863903223	"MYC/KLF4/SOX4/STAT3/HES1/BRAF/KLF10"	7
"GO:0032516"	"BP"	"GO:0032516"	"positive regulation of phosphoprotein phosphatase activity"	"4/404"	"19/18888"	0.210526315789474	9.84262636789995	5.70108906706793	0.000619494976981291	0.0130562470778914	0.010293863903223	"PPP1R15A/HSP90AB1/CALM1/PPP1R15B"	4
"GO:0036499"	"BP"	"GO:0036499"	"PERK-mediated unfolded protein response"	"4/404"	"19/18888"	0.210526315789474	9.84262636789995	5.70108906706793	0.000619494976981291	0.0130562470778914	0.010293863903223	"PPP1R15A/DDIT3/PPP1R15B/HSPA5"	4
"GO:0070431"	"BP"	"GO:0070431"	"nucleotide-binding oligomerization domain containing 2 signaling pathway"	"4/404"	"19/18888"	0.210526315789474	9.84262636789995	5.70108906706793	0.000619494976981291	0.0130562470778914	0.010293863903223	"HSPA1A/HSPA1B/TNFAIP3/NFKBIA"	4
"GO:0050672"	"BP"	"GO:0050672"	"negative regulation of lymphocyte proliferation"	"8/404"	"89/18888"	0.0898876404494382	4.20246968517076	4.47699747604181	0.000637515638629766	0.0133661523485673	0.010538200783507	"TYROBP/PELI1/NDFIP1/PRNP/ARG2/SDC4/IL2RA/FOXP3"	8
"GO:0071219"	"BP"	"GO:0071219"	"cellular response to molecule of bacterial origin"	"14/404"	"238/18888"	0.0588235294117647	2.75014560279557	4.01695932738944	0.000639528820505614	0.0133661523485673	0.010538200783507	"ZFP36/CD55/TNFAIP3/ARID5A/NFKBIA/PAF1/AHR/IRF8/MIF/ZC3H12A/RARA/XBP1/NFKBIB/CD14"	14
"GO:0044706"	"BP"	"GO:0044706"	"multi-multicellular organism process"	"13/404"	"212/18888"	0.0613207547169811	2.8668970670652	4.04129509780396	0.000672789510532867	0.0140029551237878	0.0110402716360427	"FOS/JUNB/FKBP4/SOD1/PITHD1/FOSB/RPL29/SLC38A2/MAFF/ERRFI1/RARA/EPOR/SERPINE2"	13
"GO:0032945"	"BP"	"GO:0032945"	"negative regulation of mononuclear cell proliferation"	"8/404"	"90/18888"	0.0888888888888889	4.15577557755776	4.43655363005737	0.00068690343839227	0.0141209329794083	0.0111332882572897	"TYROBP/PELI1/NDFIP1/PRNP/ARG2/SDC4/IL2RA/FOXP3"	8
"GO:1903321"	"BP"	"GO:1903321"	"negative regulation of protein modification by small protein conjugation or removal"	"8/404"	"90/18888"	0.0888888888888889	4.15577557755776	4.43655363005737	0.00068690343839227	0.0141209329794083	0.0111332882572897	"HSPA1A/HSPA1B/DNAJA1/SQSTM1/TNFAIP3/IVNS1ABP/SOX4/CRY1"	8
"GO:2000628"	"BP"	"GO:2000628"	"regulation of miRNA metabolic process"	"8/404"	"90/18888"	0.0888888888888889	4.15577557755776	4.43655363005737	0.00068690343839227	0.0141209329794083	0.0111332882572897	"FOS/MYC/ZC3H12A/EGR1/KLF4/RARA/JUN/STAT3"	8
"GO:0050657"	"BP"	"GO:0050657"	"nucleic acid transport"	"11/404"	"161/18888"	0.0683229813664596	3.1942684951725	4.13373653438438	0.000709568039700303	0.0144682653948647	0.0114071336121268	"ZFP36/MRPL18/ZFP36L1/EIF4A3/SLBP/RBM8A/NUP58/SRSF7/NXT1/TOMM20/G3BP2"	11
"GO:0050658"	"BP"	"GO:0050658"	"RNA transport"	"11/404"	"161/18888"	0.0683229813664596	3.1942684951725	4.13373653438438	0.000709568039700303	0.0144682653948647	0.0114071336121268	"ZFP36/MRPL18/ZFP36L1/EIF4A3/SLBP/RBM8A/NUP58/SRSF7/NXT1/TOMM20/G3BP2"	11
"GO:0071356"	"BP"	"GO:0071356"	"cellular response to tumor necrosis factor"	"14/404"	"241/18888"	0.0580912863070539	2.71591142516741	3.96344736059035	0.000723082450740515	0.0146841359227305	0.0115773312057623	"HSPA1A/FOS/ZFP36/HSPA1B/TNFRSF4/TNFAIP3/ZFP36L1/TNFRSF18/NFKBIA/ZC3H12A/CCL22/KRT18/HES1/NFATC1"	14
"GO:0032922"	"BP"	"GO:0032922"	"circadian regulation of gene expression"	"7/404"	"70/18888"	0.1	4.67524752475248	4.5543150953475	0.000731395975570671	0.014793073441381	0.0116632202046647	"RELB/ID3/AHR/PER1/EGR1/CRY1/ID1"	7
"GO:0034198"	"BP"	"GO:0034198"	"cellular response to amino acid starvation"	"6/404"	"51/18888"	0.117647058823529	5.50029120559115	4.7576668634488	0.000736769332357991	0.0148419075144887	0.0117017221799576	"CDKN1A/MAP1LC3A/SESN3/SLC38A2/ATF3/SESN1"	6
"GO:0036500"	"BP"	"GO:0036500"	"ATF6-mediated unfolded protein response"	"3/404"	"9/18888"	0.333333333333333	15.5841584158416	6.46974743885591	0.0007412777673163	0.0148729971234342	0.0117262339865572	"DDIT3/XBP1/HSPA5"	3
"GO:0042770"	"BP"	"GO:0042770"	"signal transduction in response to DNA damage"	"12/404"	"188/18888"	0.0638297872340425	2.98420054771435	4.04220075947295	0.000755267580284185	0.0150933154689461	0.0118999383481975	"CDKN1A/PMAIP1/PLK3/MIF/BATF/IER3/GADD45A/SOX4/CRADD/CRY1/MUC1/PLK2"	12
"GO:0035795"	"BP"	"GO:0035795"	"negative regulation of mitochondrial membrane permeability"	"4/404"	"20/18888"	0.2	9.35049504950495	5.52380679226759	0.000761383222724931	0.0151551517666201	0.0119486915947267	"HSPA1A/SLC25A4/IER3/SLC25A5"	4
"GO:0002753"	"BP"	"GO:0002753"	"cytoplasmic pattern recognition receptor signaling pathway"	"11/404"	"163/18888"	0.0674846625766871	3.15507501670412	4.08525785831165	0.000786042895716805	0.0155841548020375	0.0122869280599461	"HSPA1A/HSPA1B/HSPA8/PELI1/TNFAIP3/NFKBIA/PCBP2/PPP2CA/NEK7/DDX3X/IRF7"	11
"GO:0007004"	"BP"	"GO:0007004"	"telomere maintenance via telomerase"	"7/404"	"71/18888"	0.0985915492957746	4.60939896806582	4.50467086395053	0.000796732078871872	0.0157338901874855	0.0124049830929201	"HSP90AB1/PTGES3/HSP90AA1/CCT4/NAF1/TCP1/NEK7"	7
"GO:0010823"	"BP"	"GO:0010823"	"negative regulation of mitochondrion organization"	"6/404"	"52/18888"	0.115384615384615	5.39451637471439	4.69129356866047	0.00081807221889585	0.0160497202905805	0.0126539912557103	"HSPA1A/LMNA/GPX1/SLC25A4/IER3/SLC25A5"	6
"GO:0051236"	"BP"	"GO:0051236"	"establishment of RNA localization"	"11/404"	"164/18888"	0.0670731707317073	3.13583675440715	4.06129799155643	0.000826771991367235	0.0160497202905805	0.0126539912557103	"ZFP36/MRPL18/ZFP36L1/EIF4A3/SLBP/RBM8A/NUP58/SRSF7/NXT1/TOMM20/G3BP2"	11
"GO:1902107"	"BP"	"GO:1902107"	"positive regulation of leukocyte differentiation"	"12/404"	"190/18888"	0.0631578947368421	2.95278791036998	3.99952571342011	0.000828723595546321	0.0160497202905805	0.0126539912557103	"FOS/TYROBP/CD83/ZFP36L1/BRD2/NFKBID/RARA/SOX4/XBP1/IL2RA/FOXP3/KLF10"	12
"GO:1903708"	"BP"	"GO:1903708"	"positive regulation of hemopoiesis"	"12/404"	"190/18888"	0.0631578947368421	2.95278791036998	3.99952571342011	0.000828723595546321	0.0160497202905805	0.0126539912557103	"FOS/TYROBP/CD83/ZFP36L1/BRD2/NFKBID/RARA/SOX4/XBP1/IL2RA/FOXP3/KLF10"	12
"GO:2000116"	"BP"	"GO:2000116"	"regulation of cysteine-type endopeptidase activity"	"12/404"	"190/18888"	0.0631578947368421	2.95278791036998	3.99952571342011	0.000828723595546321	0.0160497202905805	0.0126539912557103	"HSPE1/HSPD1/GPX1/PMAIP1/DNAJB6/MYC/KLF4/CRADD/CST3/DDX3X/CYCS/LGMN"	12
"GO:0140895"	"BP"	"GO:0140895"	"cell surface toll-like receptor signaling pathway"	"7/404"	"72/18888"	0.0972222222222222	4.54537953795379	4.45594193207239	0.000866593507464983	0.0167185885901706	0.0131813433503884	"SQSTM1/PELI1/TNFAIP3/NFKBIA/NINJ1/S100A14/CD14"	7
"GO:0006913"	"BP"	"GO:0006913"	"nucleocytoplasmic transport"	"17/404"	"333/18888"	0.0510510510510511	2.38676300062439	3.77457514830617	0.000883114835306139	0.0169072672286091	0.0133301021946371	"LMNA/RPS15/CDKN1A/SQSTM1/HSP90AA1/EMD/NFKBIA/EIF4A3/BACH2/RBM8A/BAG3/ZC3H12A/IER3/NUP58/NXT1/STAT3/RANGAP1"	17
"GO:0051169"	"BP"	"GO:0051169"	"nuclear transport"	"17/404"	"333/18888"	0.0510510510510511	2.38676300062439	3.77457514830617	0.000883114835306139	0.0169072672286091	0.0133301021946371	"LMNA/RPS15/CDKN1A/SQSTM1/HSP90AA1/EMD/NFKBIA/EIF4A3/BACH2/RBM8A/BAG3/ZC3H12A/IER3/NUP58/NXT1/STAT3/RANGAP1"	17
"GO:0002822"	"BP"	"GO:0002822"	"regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains"	"12/404"	"192/18888"	0.0625	2.9220297029703	3.95740549441584	0.000908050985056219	0.0172529687160682	0.0136026616860296	"JUNB/HSPD1/CD55/TNFAIP3/ARID5A/NDFIP1/BRD2/AHR/BATF/ZC3H12A/NFKBID/FOXP3"	12
"GO:0071897"	"BP"	"GO:0071897"	"DNA biosynthetic process"	"12/404"	"192/18888"	0.0625	2.9220297029703	3.95740549441584	0.000908050985056219	0.0172529687160682	0.0136026616860296	"HSP90AB1/CDKN1A/RGCC/PTGES3/HSP90AA1/CCT4/MYC/NAF1/TCP1/NEK7/KLF4/NFATC1"	12
"GO:0002295"	"BP"	"GO:0002295"	"T-helper cell lineage commitment"	"4/404"	"21/18888"	0.19047619047619	8.9052333804809	5.35854782638812	0.000924771725037815	0.0175043583878856	0.0138008634397898	"BRD2/BATF/STAT3/SOCS3"	4
"GO:0032481"	"BP"	"GO:0032481"	"positive regulation of type I interferon production"	"7/404"	"73/18888"	0.0958904109589041	4.48311406483114	4.4080976687381	0.000941197963242844	0.0176818313993487	0.0139407874941982	"HSPD1/NMB/HSP90AA1/UAP1/DDX3X/IRF7/CD14"	7
"GO:0042130"	"BP"	"GO:0042130"	"negative regulation of T cell proliferation"	"7/404"	"73/18888"	0.0958904109589041	4.48311406483114	4.4080976687381	0.000941197963242844	0.0176818313993487	0.0139407874941982	"PELI1/NDFIP1/PRNP/ARG2/SDC4/IL2RA/FOXP3"	7
"GO:0034143"	"BP"	"GO:0034143"	"regulation of toll-like receptor 4 signaling pathway"	"5/404"	"36/18888"	0.138888888888889	6.49339933993399	4.87739466191752	0.000953524580110731	0.01778022042318	0.0140183598022932	"SQSTM1/PELI1/TNFAIP3/NINJ1/CD14"	5
"GO:0043372"	"BP"	"GO:0043372"	"positive regulation of CD4-positive, alpha-beta T cell differentiation"	"5/404"	"36/18888"	0.138888888888889	6.49339933993399	4.87739466191752	0.000953524580110731	0.01778022042318	0.0140183598022932	"CD83/BRD2/NFKBID/RARA/FOXP3"	5
"GO:0016032"	"BP"	"GO:0016032"	"viral process"	"20/404"	"428/18888"	0.0467289719626168	2.18469510502452	3.66510839177988	0.000967952898802685	0.0179824138533121	0.0141777740382132	"HSPA1A/ZFP36/HSPA1B/HSP90AB1/CD55/TNFRSF4/PCBP1/CHMP1B/IFITM3/VPS37B/ZC3H12A/PCBP2/PABPC1/CHD1/JUN/GTF2B/DDX3X/SLC3A2/IRF7/ICAM1"	20
"GO:0050777"	"BP"	"GO:0050777"	"negative regulation of immune response"	"12/404"	"194/18888"	0.0618556701030928	2.8919056854139	3.91582631776115	0.000993609101632561	0.0183909345158263	0.0144998617006546	"CD55/GPX1/TNFAIP3/NDFIP1/YWHAZ/AHR/ZC3H12A/ARG2/PLK2/FOXP3/CD160/YES1"	12
"GO:1990928"	"BP"	"GO:1990928"	"response to amino acid starvation"	"6/404"	"54/18888"	0.111111111111111	5.19471947194719	4.56354893369554	0.00100129275634581	0.0184650164184949	0.0145582696810806	"CDKN1A/MAP1LC3A/SESN3/SLC38A2/ATF3/SESN1"	6
"GO:2001235"	"BP"	"GO:2001235"	"positive regulation of apoptotic signaling pathway"	"10/404"	"143/18888"	0.0699300699300699	3.26940386346327	4.02727493387698	0.00102700660591183	0.0188698356602701	0.0148774390530586	"DEDD2/SOD1/UBB/PMAIP1/MYC/DDIT3/MCL1/CRADD/ATF3/TNFRSF12A"	10
"GO:0006591"	"BP"	"GO:0006591"	"ornithine metabolic process"	"3/404"	"10/18888"	0.3	14.0257425742574	6.09114156262044	0.00104220974603688	0.0189410292975398	0.0149335698545406	"AZIN1/ODC1/ARG2"	3
"GO:0070432"	"BP"	"GO:0070432"	"regulation of nucleotide-binding oligomerization domain containing 2 signaling pathway"	"3/404"	"10/18888"	0.3	14.0257425742574	6.09114156262044	0.00104220974603688	0.0189410292975398	0.0149335698545406	"HSPA1A/HSPA1B/TNFAIP3"	3
"GO:0099159"	"BP"	"GO:0099159"	"regulation of modification of postsynaptic structure"	"3/404"	"10/18888"	0.3	14.0257425742574	6.09114156262044	0.00104220974603688	0.0189410292975398	0.0149335698545406	"RHOB/BAIAP2/TIAM1"	3
"GO:1990542"	"BP"	"GO:1990542"	"mitochondrial transmembrane transport"	"8/404"	"96/18888"	0.0833333333333333	3.8960396039604	4.20559845110099	0.00105185706022285	0.0190473466212196	0.0150173930277684	"HSPD1/SLC25A3/MRPL18/SLC25A4/SLC25A33/TOMM20/GRPEL1/SLC25A5"	8
"GO:0052548"	"BP"	"GO:0052548"	"regulation of endopeptidase activity"	"15/404"	"280/18888"	0.0535714285714286	2.50459688826025	3.74993309327505	0.00108251001654962	0.0195319073489672	0.0153994325338013	"HSPE1/HSPD1/GPX1/PMAIP1/DNAJB6/MYC/SERPINH1/KLF4/CRADD/SERPINE2/STAT3/CST3/DDX3X/CYCS/LGMN"	15
"GO:1902893"	"BP"	"GO:1902893"	"regulation of miRNA transcription"	"7/404"	"75/18888"	0.0933333333333333	4.36356435643564	4.31494772206867	0.00110553231255773	0.0197678479620516	0.01558545387254	"FOS/MYC/EGR1/KLF4/RARA/JUN/STAT3"	7
"GO:0007162"	"BP"	"GO:0007162"	"negative regulation of cell adhesion"	"16/404"	"310/18888"	0.0516129032258065	2.41303098051741	3.70857651906844	0.00110654056620802	0.0197678479620516	0.01558545387254	"DUSP1/RGCC/PELI1/MYADM/NDFIP1/PRNP/ZC3H12A/ARG2/KLF4/SDC4/SERPINE2/IL2RA/MUC1/FOXP3/CLDN7/PTK2"	16
"GO:0032700"	"BP"	"GO:0032700"	"negative regulation of interleukin-17 production"	"4/404"	"22/18888"	0.181818181818182	8.5004500450045	5.20394791342465	0.00111135030408663	0.0197678479620516	0.01558545387254	"PRNP/DDIT3/ARG2/FOXP3"	4
"GO:1901028"	"BP"	"GO:1901028"	"regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway"	"4/404"	"22/18888"	0.181818181818182	8.5004500450045	5.20394791342465	0.00111135030408663	0.0197678479620516	0.01558545387254	"HSPA1A/SLC25A4/IER3/SLC25A5"	4
"GO:0002520"	"BP"	"GO:0002520"	"immune system development"	"12/404"	"197/18888"	0.0609137055837563	2.84786651253958	3.85444304108064	0.00113444971658933	0.0201074197117034	0.0158531805290165	"HSPD1/TNFAIP3/SOD1/NDFIP1/BATF/SLC40A1/ICOS/IL2RA/SBDS/HES1/BRAF/FOXP3"	12
"GO:0007249"	"BP"	"GO:0007249"	"canonical NF-kappaB signal transduction"	"16/404"	"311/18888"	0.0514469453376206	2.40527203845786	3.69425612192176	0.00114430055018631	0.020139689683279	0.0158786229623267	"SQSTM1/RELB/PELI1/TNFAIP3/HSPB1/NFKBIA/NDFIP1/ZC3H12A/PER1/TRAF4/PIM2/SLC20A1/NFKBIB/PLK2/CCR7/NFAT5"	16
"GO:0071375"	"BP"	"GO:0071375"	"cellular response to peptide hormone stimulus"	"16/404"	"311/18888"	0.0514469453376206	2.40527203845786	3.69425612192176	0.00114430055018631	0.020139689683279	0.0158786229623267	"FOS/NR4A1/NR4A2/NR4A3/INSIG1/ZFP36L1/SESN3/SLC25A33/BAIAP2/XBP1/TBC1D4/STAT3/SOCS3/SIK2/RANGAP1/PTK2"	16
"GO:0071222"	"BP"	"GO:0071222"	"cellular response to lipopolysaccharide"	"13/404"	"225/18888"	0.0577777777777778	2.70125412541254	3.79528081536979	0.00116336298043072	0.0204035968875542	0.0160866938442334	"ZFP36/CD55/TNFAIP3/ARID5A/NFKBIA/PAF1/IRF8/MIF/ZC3H12A/RARA/XBP1/NFKBIB/CD14"	13
"GO:0061614"	"BP"	"GO:0061614"	"miRNA transcription"	"7/404"	"76/18888"	0.0921052631578947	4.30614903595623	4.26958762345425	0.00119572286537603	0.0208980693126347	0.0164765479743911	"FOS/MYC/EGR1/KLF4/RARA/JUN/STAT3"	7
"GO:1902895"	"BP"	"GO:1902895"	"positive regulation of miRNA transcription"	"6/404"	"56/18888"	0.107142857142857	5.00919377652051	4.44198442125154	0.00121450032705513	0.0211525473628769	0.0166771846810897	"FOS/MYC/EGR1/KLF4/JUN/STAT3"	6
"GO:0045859"	"BP"	"GO:0045859"	"regulation of protein kinase activity"	"21/404"	"470/18888"	0.0446808510638298	2.08894038340004	3.53432100160279	0.00127779774093592	0.0221779704793583	0.0174856532970178	"DUSP1/HSP90AB1/SERTAD1/CDKN1A/RGCC/DNAJA1/HSP90AA1/HSPB1/SOD1/TSPYL2/PRNP/SNX9/CALM1/PPP2CA/ERRFI1/GADD45A/TRAF4/GPRC5A/DDX3X/CCR7/PTK2"	21
"GO:0032729"	"BP"	"GO:0032729"	"positive regulation of type II interferon production"	"7/404"	"77/18888"	0.0909090909090909	4.25022502250225	4.22500320906803	0.00129157755257517	0.0222630687412957	0.017552746844004	"HSPD1/ARID5A/EBI3/IRF8/CEBPG/CD160/CD14"	7
"GO:0035914"	"BP"	"GO:0035914"	"skeletal muscle cell differentiation"	"7/404"	"77/18888"	0.0909090909090909	4.25022502250225	4.22500320906803	0.00129157755257517	0.0222630687412957	0.017552746844004	"FOS/NR4A1/EMD/MAFF/EGR1/ATF3/BTG2"	7
"GO:1905709"	"BP"	"GO:1905709"	"negative regulation of membrane permeability"	"4/404"	"23/18888"	0.173913043478261	8.13086526043909	5.05885156227751	0.00132280817844636	0.0225684797383126	0.0177935403292286	"HSPA1A/SLC25A4/IER3/SLC25A5"	4
"GO:0031124"	"BP"	"GO:0031124"	"mRNA 3'-end processing"	"6/404"	"57/18888"	0.105263157894737	4.92131318394997	4.38335311935711	0.00133331633735894	0.0225684797383126	0.0177935403292286	"ZFP36L1/SLBP/PAF1/PABPC1/PAPOLA/GRSF1"	6
"GO:2000107"	"BP"	"GO:2000107"	"negative regulation of leukocyte apoptotic process"	"6/404"	"57/18888"	0.105263157894737	4.92131318394997	4.38335311935711	0.00133331633735894	0.0225684797383126	0.0177935403292286	"TSC22D3/MIF/ARG2/PIP/CCR7/IRF7"	6
"GO:0043122"	"BP"	"GO:0043122"	"regulation of canonical NF-kappaB signal transduction"	"15/404"	"286/18888"	0.0524475524475524	2.45205289759745	3.65813582941971	0.00133673570984911	0.0225684797383126	0.0177935403292286	"SQSTM1/PELI1/TNFAIP3/HSPB1/NFKBIA/NDFIP1/ZC3H12A/PER1/TRAF4/PIM2/SLC20A1/NFKBIB/PLK2/CCR7/NFAT5"	15
"GO:0033387"	"BP"	"GO:0033387"	"putrescine biosynthetic process from ornithine"	"2/404"	"3/18888"	0.666666666666667	31.1683168316832	7.72551439362662	0.00134974507724673	0.0225684797383126	0.0177935403292286	"AZIN1/ODC1"	2
"GO:0048294"	"BP"	"GO:0048294"	"negative regulation of isotype switching to IgE isotypes"	"2/404"	"3/18888"	0.666666666666667	31.1683168316832	7.72551439362662	0.00134974507724673	0.0225684797383126	0.0177935403292286	"NDFIP1/FOXP3"	2
"GO:1904582"	"BP"	"GO:1904582"	"positive regulation of intracellular mRNA localization"	"2/404"	"3/18888"	0.666666666666667	31.1683168316832	7.72551439362662	0.00134974507724673	0.0225684797383126	0.0177935403292286	"ZFP36/ZFP36L1"	2
"GO:1990442"	"BP"	"GO:1990442"	"intrinsic apoptotic signaling pathway in response to nitrosative stress"	"2/404"	"3/18888"	0.666666666666667	31.1683168316832	7.72551439362662	0.00134974507724673	0.0225684797383126	0.0177935403292286	"DNAJA1/DDIT3"	2
"GO:0051223"	"BP"	"GO:0051223"	"regulation of protein transport"	"20/404"	"440/18888"	0.0454545454545455	2.12511251125113	3.53038313785666	0.00134978945803305	0.0225684797383126	0.0177935403292286	"DNAJA1/OAZ1/SERP1/HSPA8/INSIG1/HSP90AA1/EMD/PIM3/NDFIP1/CD200/PLK3/BAG3/DYNLL1/ZC3H12A/NUP58/PGRMC1/SOX4/TIAM1/ACSL3/RANGAP1"	20
"GO:0002220"	"BP"	"GO:0002220"	"innate immune response activating cell surface receptor signaling pathway"	"8/404"	"100/18888"	0.08	3.74019801980198	4.06177502783183	0.00137122080080382	0.0227749785987813	0.017956349071523	"SQSTM1/TYROBP/PELI1/TNFAIP3/NFKBIA/NINJ1/S100A14/CD14"	8
"GO:2001237"	"BP"	"GO:2001237"	"negative regulation of extrinsic apoptotic signaling pathway"	"8/404"	"100/18888"	0.08	3.74019801980198	4.06177502783183	0.00137122080080382	0.0227749785987813	0.017956349071523	"HSPA1A/LMNA/HSPA1B/GPX1/TNFAIP3/MCL1/DDX3X/ICAM1"	8
